index	stage	ts_us	relative_ts_us	dur_us	cat	name	pid	tid	external_id	correlation	ph
985	prefill	4352584830943.141	51984.56689453125	6.44	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	3815	102305	X
986	prefill	4352584830978.394	52019.81982421875	4.817	privateuse1_runtime	musaLaunchKernel	31003	31003	3825	102326	X
987	prefill	4352584831031.424	52072.849609375	4.32	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	3825	102326	X
988	prefill	4352584831194.673	52236.0986328125	5.535	privateuse1_driver	muLaunchKernel	31003	31003		102344	X
989	prefill	4352584831241.071	52282.49658203125	20.96	kernel	_fwd_kernel	0	0		102344	X
990	prefill	4352584831307.979	52349.40478515625	8.456	privateuse1_runtime	musaLaunchKernelExC	31003	31003	3835	102362	X
991	prefill	4352584831357.954	52399.3798828125	33.842	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	3835	102362	X
992	prefill	4352584831372.439	52413.86474609375	5.417	privateuse1_runtime	musaLaunchKernel	31003	31003	3844	102368	X
993	prefill	4352584831394.356	52435.78173828125	10.88	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	3844	102368	X
994	prefill	4352584831455.823	52497.2490234375	6.339	privateuse1_runtime	musaLaunchKernelExC	31003	31003	3850	102388	X
995	prefill	4352584831504.439	52545.86474609375	144.565	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	3850	102388	X
996	prefill	4352584831526.727	52568.15283203125	4.852	privateuse1_runtime	musaLaunchKernel	31003	31003	3860	102406	X
997	prefill	4352584831600.943	52642.36865234375	6.593	privateuse1_runtime	musaLaunchKernelExC	31003	31003	3867	102427	X
998	prefill	4352584831652.204	52693.6298828125	8.521	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	3860	102406	X
999	prefill	4352584831662.365	52703.791015625	96.843	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	3867	102427	X
1000	prefill	4352584831664.32	52705.74560546875	4.815	privateuse1_runtime	musaLaunchKernel	31003	31003	3876	102433	X
1001	prefill	4352584831743.055	52784.48095703125	6.077	privateuse1_runtime	musaLaunchKernelExC	31003	31003	3882	102453	X
1002	prefill	4352584831761.848	52803.27392578125	11.0	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	3876	102433	X
1003	prefill	4352584831774.968	52816.3935546875	40.562	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	3882	102453	X
1004	prefill	4352584831820.802	52862.2275390625	5.135	privateuse1_runtime	musaLaunchKernel	31003	31003	3900	102471	X
1005	prefill	4352584831850.291	52891.716796875	6.84	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	3900	102471	X
1006	prefill	4352584831898.27	52939.69580078125	5.145	privateuse1_runtime	musaLaunchKernel	31003	31003	3906	102500	X
1007	prefill	4352584831940.939	52982.36474609375	4.653	privateuse1_runtime	musaLaunchKernel	31003	31003	3915	102518	X
1008	prefill	4352584831945.614	52987.03955078125	7.6	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	3906	102500	X
1009	prefill	4352584831961.295	53002.720703125	5.48	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	3915	102518	X
1010	prefill	4352584831999.04	53040.4658203125	4.356	privateuse1_runtime	musaLaunchKernel	31003	31003	3921	102547	X
1011	prefill	4352584832045.217	53086.642578125	7.801	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	3921	102547	X
1012	prefill	4352584832265.67	53307.095703125	5.886	privateuse1_driver	muLaunchKernel	31003	31003	3933	102568	X
1013	prefill	4352584832309.786	53351.2119140625	12.761	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	3933	102568	X
1014	prefill	4352584832312.23	53353.65576171875	4.945	privateuse1_driver	muLaunchKernel	31003	31003	3935	102584	X
1015	prefill	4352584832336.987	53378.41259765625	10.921	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	3935	102584	X
1016	prefill	4352584832489.163	53530.5888671875	6.673	privateuse1_runtime	musaLaunchKernel	31003	31003	3941	102599	X
1017	prefill	4352584832516.809	53558.23486328125	4.981	privateuse1_runtime	musaLaunchKernel	31003	31003	3946	102608	X
1018	prefill	4352584832534.914	53576.33984375	7.72	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	3941	102599	X
1019	prefill	4352584832544.554	53585.97998046875	6.24	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	3946	102608	X
1020	prefill	4352584832574.857	53616.28271484375	4.62	privateuse1_runtime	musaLaunchKernel	31003	31003	3956	102629	X
1021	prefill	4352584832627.277	53668.70263671875	4.4	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	3956	102629	X
1022	prefill	4352584832796.675	53838.1005859375	5.463	privateuse1_driver	muLaunchKernel	31003	31003		102647	X
1023	prefill	4352584832841.924	53883.349609375	21.241	kernel	_fwd_kernel	0	0		102647	X
1024	prefill	4352584832907.047	53948.47265625	7.566	privateuse1_runtime	musaLaunchKernelExC	31003	31003	3966	102665	X
1025	prefill	4352584832951.888	53993.31396484375	33.601	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	3966	102665	X
1026	prefill	4352584832963.306	54004.73193359375	5.017	privateuse1_runtime	musaLaunchKernel	31003	31003	3975	102671	X
1027	prefill	4352584832987.969	54029.39501953125	10.24	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	3975	102671	X
1028	prefill	4352584833044.828	54086.25390625	6.088	privateuse1_runtime	musaLaunchKernelExC	31003	31003	3981	102691	X
1029	prefill	4352584833092.812	54134.23779296875	145.885	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	3981	102691	X
1030	prefill	4352584833114.297	54155.72265625	4.722	privateuse1_runtime	musaLaunchKernel	31003	31003	3991	102709	X
1031	prefill	4352584833188.597	54230.02294921875	6.129	privateuse1_runtime	musaLaunchKernelExC	31003	31003	3998	102730	X
1032	prefill	4352584833241.737	54283.16259765625	8.721	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	3991	102709	X
1033	prefill	4352584833249.667	54291.0927734375	4.396	privateuse1_runtime	musaLaunchKernel	31003	31003	4007	102736	X
1034	prefill	4352584833252.658	54294.083984375	98.123	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	3998	102730	X
1035	prefill	4352584833326.656	54368.08154296875	6.389	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4013	102756	X
1036	prefill	4352584833353.741	54395.1669921875	10.68	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4007	102736	X
1037	prefill	4352584833366.341	54407.7666015625	40.922	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4013	102756	X
1038	prefill	4352584833404.321	54445.74658203125	4.635	privateuse1_runtime	musaLaunchKernel	31003	31003	4031	102774	X
1039	prefill	4352584833424.823	54466.2490234375	6.881	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4031	102774	X
1040	prefill	4352584833476.608	54518.03369140625	4.843	privateuse1_runtime	musaLaunchKernel	31003	31003	4037	102803	X
1041	prefill	4352584833519.022	54560.44775390625	4.096	privateuse1_runtime	musaLaunchKernel	31003	31003	4046	102821	X
1042	prefill	4352584833523.427	54564.8525390625	7.64	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4037	102803	X
1043	prefill	4352584833539.147	54580.57275390625	5.88	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4046	102821	X
1044	prefill	4352584833577.892	54619.31787109375	4.33	privateuse1_runtime	musaLaunchKernel	31003	31003	4052	102850	X
1045	prefill	4352584833622.67	54664.095703125	7.84	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4052	102850	X
1046	prefill	4352584833840.332	54881.7578125	5.81	privateuse1_driver	muLaunchKernel	31003	31003	4064	102871	X
1047	prefill	4352584833881.639	54923.06494140625	12.88	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	4064	102871	X
1048	prefill	4352584833892.738	54934.16357421875	4.225	privateuse1_driver	muLaunchKernel	31003	31003	4066	102887	X
1049	prefill	4352584833917.08	54958.505859375	10.48	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	4066	102887	X
1050	prefill	4352584834070.535	55111.9609375	6.841	privateuse1_runtime	musaLaunchKernel	31003	31003	4072	102902	X
1051	prefill	4352584834097.618	55139.0439453125	4.426	privateuse1_runtime	musaLaunchKernel	31003	31003	4077	102911	X
1052	prefill	4352584834112.966	55154.3916015625	7.801	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	4072	102902	X
1053	prefill	4352584834122.887	55164.31298828125	6.6	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	4077	102911	X
1054	prefill	4352584834157.593	55199.0185546875	4.733	privateuse1_runtime	musaLaunchKernel	31003	31003	4087	102932	X
1055	prefill	4352584834210.17	55251.595703125	4.36	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4087	102932	X
1056	prefill	4352584834372.484	55413.90966796875	5.239	privateuse1_driver	muLaunchKernel	31003	31003		102950	X
1057	prefill	4352584834415.056	55456.48193359375	20.881	kernel	_fwd_kernel	0	0		102950	X
1058	prefill	4352584834500.076	55541.501953125	7.705	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4097	102968	X
1059	prefill	4352584834547.741	55589.1669921875	33.601	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4097	102968	X
1060	prefill	4352584834557.381	55598.806640625	5.288	privateuse1_runtime	musaLaunchKernel	31003	31003	4106	102974	X
1061	prefill	4352584834584.062	55625.48779296875	10.36	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4106	102974	X
1062	prefill	4352584834638.265	55679.69091796875	6.281	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4112	102994	X
1063	prefill	4352584834683.465	55724.890625	142.685	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4112	102994	X
1064	prefill	4352584834710.1	55751.52587890625	4.836	privateuse1_runtime	musaLaunchKernel	31003	31003	4122	103012	X
1065	prefill	4352584834785.36	55826.78564453125	6.241	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4129	103033	X
1066	prefill	4352584834829.19	55870.61572265625	8.441	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	4122	103012	X
1067	prefill	4352584834839.191	55880.61669921875	98.323	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4129	103033	X
1068	prefill	4352584834848.22	55889.64599609375	4.564	privateuse1_runtime	musaLaunchKernel	31003	31003	4138	103039	X
1069	prefill	4352584834926.244	55967.669921875	7.095	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4144	103059	X
1070	prefill	4352584834940.154	55981.57958984375	10.56	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4138	103039	X
1071	prefill	4352584834953.034	55994.4599609375	42.322	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4144	103059	X
1072	prefill	4352584835008.188	56049.61376953125	5.414	privateuse1_runtime	musaLaunchKernel	31003	31003	4162	103077	X
1073	prefill	4352584835034.917	56076.3427734375	6.84	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4162	103077	X
1074	prefill	4352584835081.239	56122.66455078125	4.848	privateuse1_runtime	musaLaunchKernel	31003	31003	4168	103106	X
1075	prefill	4352584835124.36	56165.78564453125	7.64	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4168	103106	X
1076	prefill	4352584835125.709	56167.134765625	4.43	privateuse1_runtime	musaLaunchKernel	31003	31003	4177	103124	X
1077	prefill	4352584835148.281	56189.70654296875	5.72	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4177	103124	X
1078	prefill	4352584835194.555	56235.98095703125	4.711	privateuse1_runtime	musaLaunchKernel	31003	31003	4183	103153	X
1079	prefill	4352584835240.564	56281.98974609375	7.44	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4183	103153	X
1080	prefill	4352584835465.465	56506.890625	5.895	privateuse1_driver	muLaunchKernel	31003	31003	4195	103174	X
1081	prefill	4352584835509.618	56551.0439453125	4.422	privateuse1_driver	muLaunchKernel	31003	31003	4197	103190	X
1082	prefill	4352584835511.533	56552.958984375	12.96	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	4195	103174	X
1083	prefill	4352584835532.774	56574.19970703125	10.76	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	4197	103190	X
1084	prefill	4352584835686.683	56728.10888671875	6.448	privateuse1_runtime	musaLaunchKernel	31003	31003	4203	103205	X
1085	prefill	4352584835713.981	56755.40673828125	4.853	privateuse1_runtime	musaLaunchKernel	31003	31003	4208	103214	X
1086	prefill	4352584835729.74	56771.166015625	7.761	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	4203	103205	X
1087	prefill	4352584835739.541	56780.966796875	6.52	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	4208	103214	X
1088	prefill	4352584835770.583	56812.0087890625	5.198	privateuse1_runtime	musaLaunchKernel	31003	31003	4218	103235	X
1089	prefill	4352584835822.463	56863.888671875	4.201	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4218	103235	X
1090	prefill	4352584835998.019	57039.44482421875	5.808	privateuse1_driver	muLaunchKernel	31003	31003		103253	X
1091	prefill	4352584836043.231	57084.65673828125	21.04	kernel	_fwd_kernel	0	0		103253	X
1092	prefill	4352584836108.908	57150.333984375	8.259	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4228	103271	X
1093	prefill	4352584836159.395	57200.82080078125	33.401	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4228	103271	X
1094	prefill	4352584836167.38	57208.8056640625	4.752	privateuse1_runtime	musaLaunchKernel	31003	31003	4237	103277	X
1095	prefill	4352584836195.596	57237.02197265625	9.4	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4237	103277	X
1096	prefill	4352584836248.812	57290.23779296875	6.04	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4243	103297	X
1097	prefill	4352584836296.199	57337.625	146.245	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4243	103297	X
1098	prefill	4352584836316.243	57357.6689453125	4.785	privateuse1_runtime	musaLaunchKernel	31003	31003	4253	103315	X
1099	prefill	4352584836391.931	57433.35693359375	6.038	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4260	103336	X
1100	prefill	4352584836445.444	57486.86962890625	8.841	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	4253	103315	X
1101	prefill	4352584836454.36	57495.78564453125	7.859	privateuse1_runtime	musaLaunchKernel	31003	31003	4269	103342	X
1102	prefill	4352584836456.365	57497.791015625	96.163	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4260	103336	X
